Name	input_file	simulation_n	truth	NumReads	quant_method	tally_method
Homo_sapiens_MTtRNA-Gln-TTG	mimtRNAseq_Hsap_K562_rep2	4	7	7	mimseq	mimseq
Homo_sapiens_MTtRNA-Gln-TTG	mimtRNAseq_Hsap_K562_rep2	5	228	225	mimseq	mimseq
Homo_sapiens_MTtRNA-Gln-TTG	mimtRNAseq_Hsap_K562_rep2	6	7	7	mimseq	mimseq
Homo_sapiens_MTtRNA-Gln-TTG	mimtRNAseq_Hsap_K562_rep2	7	4	4	mimseq	mimseq
Homo_sapiens_MTtRNA-Gln-TTG	mimtRNAseq_Hsap_K562_rep2	8	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Gln-TTG	mimtRNAseq_Hsap_K562_rep2	9	13	13	mimseq	mimseq
Homo_sapiens_MTtRNA-Gln-TTG	mimtRNAseq_Hsap_iPSC_rep1	0	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Gln-TTG	mimtRNAseq_Hsap_iPSC_rep1	1	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Gln-TTG	mimtRNAseq_Hsap_iPSC_rep1	2	20	20	mimseq	mimseq
Homo_sapiens_MTtRNA-Gln-TTG	mimtRNAseq_Hsap_iPSC_rep1	3	33	33	mimseq	mimseq
Homo_sapiens_MTtRNA-Gln-TTG	mimtRNAseq_Hsap_iPSC_rep1	4	13	13	mimseq	mimseq
Homo_sapiens_MTtRNA-Gln-TTG	mimtRNAseq_Hsap_iPSC_rep1	5	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Gln-TTG	mimtRNAseq_Hsap_iPSC_rep1	6	4128	4052	mimseq	mimseq
Homo_sapiens_MTtRNA-Gln-TTG	mimtRNAseq_Hsap_iPSC_rep1	7	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Gln-TTG	mimtRNAseq_Hsap_iPSC_rep1	8	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Gln-TTG	mimtRNAseq_Hsap_iPSC_rep1	9	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Gln-TTG	mimtRNAseq_Hsap_iPSC_rep2	0	6	6	mimseq	mimseq
Homo_sapiens_MTtRNA-Gln-TTG	mimtRNAseq_Hsap_iPSC_rep2	1	565	562	mimseq	mimseq
Homo_sapiens_MTtRNA-Gln-TTG	mimtRNAseq_Hsap_iPSC_rep2	2	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Gln-TTG	mimtRNAseq_Hsap_iPSC_rep2	3	17	17	mimseq	mimseq
Homo_sapiens_MTtRNA-Gln-TTG	mimtRNAseq_Hsap_iPSC_rep2	4	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Gln-TTG	mimtRNAseq_Hsap_iPSC_rep2	5	3	3	mimseq	mimseq
Homo_sapiens_MTtRNA-Gln-TTG	mimtRNAseq_Hsap_iPSC_rep2	6	4	4	mimseq	mimseq
Homo_sapiens_MTtRNA-Gln-TTG	mimtRNAseq_Hsap_iPSC_rep2	7	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Gln-TTG	mimtRNAseq_Hsap_iPSC_rep2	8	44	44	mimseq	mimseq
Homo_sapiens_MTtRNA-Gln-TTG	mimtRNAseq_Hsap_iPSC_rep2	9	204	199	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_HEK293T_rep1	0	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_HEK293T_rep1	1	245529	241609	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_HEK293T_rep1	2	11	11	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_HEK293T_rep1	3	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_HEK293T_rep1	4	3	3	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_HEK293T_rep1	5	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_HEK293T_rep1	6	7	6	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_HEK293T_rep1	7	13	13	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_HEK293T_rep1	8	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_HEK293T_rep1	9	3396	3348	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_HEK293T_rep2	0	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_HEK293T_rep2	1	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_HEK293T_rep2	2	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_HEK293T_rep2	3	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_HEK293T_rep2	4	167	166	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_HEK293T_rep2	5	911	889	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_HEK293T_rep2	6	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_HEK293T_rep2	7	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_HEK293T_rep2	8	39	38	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_HEK293T_rep2	9	682	677	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_K562_rep1	0	60	55	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_K562_rep1	1	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_K562_rep1	2	878	803	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_K562_rep1	3	157	134	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_K562_rep1	4	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_K562_rep1	5	124	110	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_K562_rep1	6	525	477	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_K562_rep1	7	59	53	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_K562_rep1	8	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_K562_rep1	9	53	51	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_K562_rep2	0	203	187	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_K562_rep2	1	9679	8936	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_K562_rep2	2	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_K562_rep2	3	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_K562_rep2	4	22	20	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_K562_rep2	5	86	80	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_K562_rep2	6	130	110	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_K562_rep2	7	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_K562_rep2	8	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_K562_rep2	9	27	25	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_iPSC_rep1	0	770	737	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_iPSC_rep1	1	15	15	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_iPSC_rep1	2	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_iPSC_rep1	3	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_iPSC_rep1	4	715	699	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_iPSC_rep1	5	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_iPSC_rep1	6	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_iPSC_rep1	7	33	31	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_iPSC_rep1	8	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_iPSC_rep1	9	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_iPSC_rep2	0	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_iPSC_rep2	1	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_iPSC_rep2	2	4	3	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_iPSC_rep2	3	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_iPSC_rep2	4	13	13	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_iPSC_rep2	5	6	6	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_iPSC_rep2	6	1919	1880	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_iPSC_rep2	7	4	4	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_iPSC_rep2	8	8	8	mimseq	mimseq
Homo_sapiens_MTtRNA-Glu-TTC	mimtRNAseq_Hsap_iPSC_rep2	9	6	6	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_HEK293T_rep1	0	112	112	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_HEK293T_rep1	1	55	53	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_HEK293T_rep1	2	37127	35397	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_HEK293T_rep1	3	64	60	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_HEK293T_rep1	4	21	21	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_HEK293T_rep1	5	16	15	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_HEK293T_rep1	6	5	5	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_HEK293T_rep1	7	105	100	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_HEK293T_rep1	8	3	3	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_HEK293T_rep1	9	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_HEK293T_rep2	0	145	141	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_HEK293T_rep2	1	1129	1075	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_HEK293T_rep2	2	9	8	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_HEK293T_rep2	3	15	15	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_HEK293T_rep2	4	76	74	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_HEK293T_rep2	5	209	200	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_HEK293T_rep2	6	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_HEK293T_rep2	7	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_HEK293T_rep2	8	9	8	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_HEK293T_rep2	9	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_K562_rep1	0	78	77	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_K562_rep1	1	15	14	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_K562_rep1	2	11	10	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_K562_rep1	3	35	32	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_K562_rep1	4	4	4	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_K562_rep1	5	13	10	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_K562_rep1	6	4	4	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_K562_rep1	7	321	290	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_K562_rep1	8	10	9	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_K562_rep1	9	296	272	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_K562_rep2	0	429	411	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_K562_rep2	1	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_K562_rep2	2	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_K562_rep2	3	36	36	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_K562_rep2	4	5	5	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_K562_rep2	5	5	4	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_K562_rep2	6	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_K562_rep2	7	400	387	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_K562_rep2	8	1099	1039	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_K562_rep2	9	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_iPSC_rep1	0	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_iPSC_rep1	1	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_iPSC_rep1	2	3	3	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_iPSC_rep1	3	74	64	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_iPSC_rep1	4	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_iPSC_rep1	5	5	3	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_iPSC_rep1	6	310	284	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_iPSC_rep1	7	17	15	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_iPSC_rep1	8	36	33	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_iPSC_rep1	9	67	61	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_iPSC_rep2	0	42	38	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_iPSC_rep2	1	5875	5589	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_iPSC_rep2	2	89428	85217	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_iPSC_rep2	3	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_iPSC_rep2	4	4	4	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_iPSC_rep2	5	794	754	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_iPSC_rep2	6	377	364	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_iPSC_rep2	7	897	847	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_iPSC_rep2	8	9	8	mimseq	mimseq
Homo_sapiens_MTtRNA-Gly-TCC	mimtRNAseq_Hsap_iPSC_rep2	9	116	108	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_HEK293T_rep1	0	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_HEK293T_rep1	1	54	52	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_HEK293T_rep1	2	44	44	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_HEK293T_rep1	3	10	10	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_HEK293T_rep1	4	332	329	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_HEK293T_rep1	5	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_HEK293T_rep1	6	18	18	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_HEK293T_rep1	7	32	32	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_HEK293T_rep1	8	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_HEK293T_rep1	9	2425	2386	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_HEK293T_rep2	0	8	8	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_HEK293T_rep2	1	3	3	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_HEK293T_rep2	2	24	24	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_HEK293T_rep2	3	17	17	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_HEK293T_rep2	4	1377	1360	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_HEK293T_rep2	5	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_HEK293T_rep2	6	17	15	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_HEK293T_rep2	7	5	5	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_HEK293T_rep2	8	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_HEK293T_rep2	9	112	110	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_K562_rep1	0	1748	1722	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_K562_rep1	1	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_K562_rep1	2	187	179	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_K562_rep1	3	9	9	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_K562_rep1	4	3	3	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_K562_rep1	5	380	375	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_K562_rep1	6	28	27	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_K562_rep1	7	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_K562_rep1	8	3	3	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_K562_rep1	9	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_K562_rep2	0	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_K562_rep2	1	13	13	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_K562_rep2	2	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_K562_rep2	3	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_K562_rep2	4	19	19	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_K562_rep2	5	9	9	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_K562_rep2	6	42	42	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_K562_rep2	7	1762	1723	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_K562_rep2	8	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_K562_rep2	9	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_iPSC_rep1	0	12	12	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_iPSC_rep1	1	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_iPSC_rep1	2	7	7	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_iPSC_rep1	3	8	8	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_iPSC_rep1	4	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_iPSC_rep1	5	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_iPSC_rep1	6	25	24	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_iPSC_rep1	7	1578	1522	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_iPSC_rep1	8	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_iPSC_rep1	9	80	74	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_iPSC_rep2	0	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_iPSC_rep2	1	5	5	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_iPSC_rep2	2	73	72	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_iPSC_rep2	3	15	15	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_iPSC_rep2	4	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_iPSC_rep2	5	5	4	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_iPSC_rep2	6	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_iPSC_rep2	7	184	183	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_iPSC_rep2	8	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-His-GTG	mimtRNAseq_Hsap_iPSC_rep2	9	23	21	mimseq	mimseq
Homo_sapiens_MTtRNA-Ile-GAT	mimtRNAseq_Hsap_HEK293T_rep1	0	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Ile-GAT	mimtRNAseq_Hsap_HEK293T_rep1	1	7	7	mimseq	mimseq
Homo_sapiens_MTtRNA-Ile-GAT	mimtRNAseq_Hsap_HEK293T_rep1	2	148	145	mimseq	mimseq
Homo_sapiens_MTtRNA-Ile-GAT	mimtRNAseq_Hsap_HEK293T_rep1	3	185	182	mimseq	mimseq
Homo_sapiens_MTtRNA-Ile-GAT	mimtRNAseq_Hsap_HEK293T_rep1	4	48793	47861	mimseq	mimseq
Homo_sapiens_MTtRNA-Ile-GAT	mimtRNAseq_Hsap_HEK293T_rep1	5	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Ile-GAT	mimtRNAseq_Hsap_HEK293T_rep1	6	21	21	mimseq	mimseq
Homo_sapiens_MTtRNA-Ile-GAT	mimtRNAseq_Hsap_HEK293T_rep1	7	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Ile-GAT	mimtRNAseq_Hsap_HEK293T_rep1	8	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-Ile-GAT	mimtRNAseq_Hsap_HEK293T_rep1	9	45	44	mimseq	mimseq
Homo_sapiens_MTtRNA-Ile-GAT	mimtRNAseq_Hsap_HEK293T_rep2	0	12638	12418	mimseq	mimseq
Homo_sapiens_MTtRNA-Ile-GAT	mimtRNAseq_Hsap_HEK293T_rep2	1	2231	2199	mimseq	mimseq
Homo_sapiens_MTtRNA-Ile-GAT	mimtRNAseq_Hsap_HEK293T_rep2	2	674	666	mimseq	mimseq
Homo_sapiens_MTtRNA-Ile-GAT	mimtRNAseq_Hsap_HEK293T_rep2	3	3	3	mimseq	mimseq
Homo_sapiens_MTtRNA-Ile-GAT	mimtRNAseq_Hsap_HEK293T_rep2	4	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Ile-GAT	mimtRNAseq_Hsap_HEK293T_rep2	5	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-Ile-GAT	mimtRNAseq_Hsap_HEK293T_rep2	6	1	1	mimseq	mimseq
